url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,has_ip,has_at,num_subdomains,has_https,path_depth,has_port,entropy,is_shortening,has_suspicious,http_status_code,http_response_time,http_redirect_count,content_length,server_type,ssl_valid,ssl_days_remaining,ssl_issuer_trusted,ssl_self_signed,ssl_cert_age_days,dns_resolve_time,dns_record_count,dns_has_mx,label
33,25,0,2,1,0,2,0,0,0,1,1,0,0,4.1502,0,0,503,0.776,0,256,4,1,65,0,0,24,0.119,2,0,1
37,28,1,1,1,0,3,0,0,0,0,1,0,0,3.8747,0,0,200,2.347,2,30483,2,1,12,0,0,77,0.257,1,0,1
84,15,61,2,1,1,6,8,0,0,1,1,3,0,4.9636,0,1,401,1.183,0,8920,5,1,62,0,0,21,0.001,1,1,1
24,16,0,2,0,0,2,0,0,0,1,1,0,0,3.6368,0,0,403,0.243,0,7206,4,1,132,1,0,233,0.116,2,1,0
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.6538,0,0,200,2.187,1,680177,2,1,78,0,0,11,0.043,1,1,0
14,6,0,1,0,0,2,0,0,0,0,1,0,0,3.3788,0,0,200,2.995,1,7960162,0,1,168,1,0,196,0.05,1,0,0
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.3083,0,0,200,1.665,0,108428,4,1,86,0,0,3,0.076,2,0,0
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.5724,0,0,200,2.065,1,584805,5,1,278,0,0,116,0.045,2,1,0
15,7,0,1,0,0,2,0,0,0,0,1,0,0,3.3232,0,0,200,3.948,1,660116,0,1,199,1,0,168,0.036,1,1,0
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.9706,0,0,200,1.96,1,18458,0,1,319,1,0,46,0.022,3,0,0
60,28,24,3,2,0,3,11,0,0,2,1,0,0,4.5652,0,0,200,0.549,0,54701,4,1,36,0,0,53,0.121,2,0,1
25,17,0,1,0,0,2,0,0,0,0,1,0,0,3.8635,0,1,403,0.308,1,418,5,1,194,1,0,170,0.041,3,1,0
31,22,1,2,0,0,3,0,0,0,1,1,0,0,3.9134,0,0,200,0.622,0,23234,4,1,80,0,0,9,0.071,2,0,1
26,17,1,2,0,0,3,3,0,0,1,1,0,0,3.8441,0,0,200,0.596,0,25302,4,1,79,0,0,10,0.074,2,0,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.6835,0,0,200,2.749,1,88140,2,1,114,1,0,282,0.282,1,1,0
84,15,61,2,0,1,6,6,0,0,1,1,3,0,4.7298,0,1,404,0.48,0,7882,5,1,62,0,0,21,0.001,1,1,1
24,16,0,1,0,0,2,0,0,0,0,1,0,0,3.9387,1,0,403,0.239,0,5470,4,1,84,0,0,5,0.075,2,1,0
63,56,0,2,4,0,2,8,0,0,1,0,0,0,4.4694,0,0,502,0.449,0,0,0,0,0,0,0,0,0.0,0,0,1
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.7257,0,0,200,0.732,2,487734,1,1,97,0,0,82,0.021,2,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.4548,0,0,200,1.774,1,208661,4,1,33,0,0,57,0.069,1,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.4992,0,0,200,0.928,1,328850,2,1,49,0,0,40,0.183,2,1,0
27,18,1,2,0,0,3,0,0,0,1,1,0,0,3.9582,0,0,404,0.23,0,6873,5,1,33,0,0,56,0.001,2,0,1
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.7842,0,0,200,2.697,1,703537,4,1,59,0,0,30,0.111,2,1,0
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.8924,0,0,200,2.51,1,71765,4,1,53,0,0,36,0.079,2,1,0
40,25,7,3,1,0,3,0,0,0,1,1,0,0,4.016,0,0,403,0.606,0,4996,4,1,74,0,0,15,0.001,2,0,1
73,32,33,2,1,0,3,28,0,0,1,1,0,0,4.6851,0,0,200,1.286,0,28998,0,1,260,0,0,136,0.05,1,0,1
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.749,0,0,200,1.767,2,91322,2,1,85,0,0,4,0.071,1,1,0
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.9321,0,0,200,0.839,0,0,4,1,52,0,0,37,0.077,2,1,0
76,7,53,2,0,0,5,5,0,1,0,1,2,0,4.8845,0,0,200,0.277,0,82883,4,1,63,0,0,26,0.001,1,1,1
34,25,1,2,0,0,3,9,0,0,1,1,0,0,4.1751,0,0,200,0.952,0,23759,4,1,79,0,0,10,0.07,2,0,1
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.8802,0,0,200,0.523,1,390507,5,1,83,1,0,281,0.021,2,1,0
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.8209,0,0,200,5.817,4,248209,2,1,145,1,0,251,0.259,1,1,0
23,15,0,1,0,0,2,0,0,0,0,1,0,0,4.1757,0,0,403,1.585,1,7069,4,1,286,0,0,108,0.084,2,1,0
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.7871,0,0,200,0.525,1,95006,4,1,67,0,0,23,0.039,2,1,0
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.4714,0,0,200,0.823,1,135714,2,1,29,0,0,60,0.206,1,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.4104,0,0,200,1.377,1,127228,4,1,53,0,0,36,0.082,2,0,0
79,15,56,2,0,1,5,7,0,0,1,1,2,0,4.7797,0,1,403,1.654,2,7657,5,1,61,0,0,22,0.001,1,1,1
45,38,0,2,1,0,2,4,0,0,1,0,0,0,4.3522,0,0,404,0.693,0,207,5,0,0,0,0,0,0.109,1,0,1
24,16,0,1,0,0,2,0,0,0,0,1,0,0,3.6531,0,0,200,0.377,2,37122,4,1,77,0,0,12,0.02,3,0,0
22,14,0,1,0,0,2,0,0,0,0,1,0,0,4.0049,0,0,403,1.715,0,561,0,1,66,0,0,23,0.313,4,1,0
55,48,0,2,1,0,2,25,0,0,1,0,0,0,4.3195,0,0,502,0.388,0,0,0,0,0,0,0,0,0.0,0,0,1
36,29,0,2,2,0,2,0,0,0,1,0,0,0,4.086,0,1,404,0.465,1,6873,5,0,0,0,0,0,0.114,2,0,1
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.5111,0,0,200,1.777,1,1257,4,1,81,0,0,8,0.098,2,0,0
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.5842,0,0,200,1.266,1,1801510,5,1,131,1,0,43,0.036,2,1,0
21,13,0,2,0,0,2,0,0,0,1,1,0,0,3.6538,0,0,200,2.329,1,101004,0,1,65,0,0,24,0.207,3,1,0
24,16,0,1,0,0,2,0,0,0,0,1,0,0,3.7721,0,0,403,0.412,0,14281,4,1,45,0,0,44,0.083,2,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.3816,0,0,403,0.13,0,6974,4,1,75,0,0,14,0.019,2,1,0
22,14,0,1,0,0,2,0,0,0,0,1,0,0,4.0049,0,0,200,0.219,0,363341,4,1,59,0,0,30,0.04,2,1,0
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.6819,0,0,200,0.312,1,1228693,5,1,79,1,0,308,0.03,1,0,0
23,4,11,1,0,0,3,1,0,0,0,1,0,0,3.6753,1,0,200,0.302,0,271,4,1,49,0,0,40,0.001,1,0,1
29,22,0,2,0,0,2,0,0,0,1,0,0,0,3.7454,0,0,502,0.157,0,0,0,0,0,0,0,0,0.0,0,0,1
27,20,0,2,1,0,2,5,0,0,1,0,0,0,4.2825,0,0,502,0.457,0,0,0,0,0,0,0,0,0.0,0,0,1
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.9219,0,0,200,1.662,3,201253,5,1,159,0,0,20,0.021,1,0,0
23,4,11,1,0,0,3,3,0,0,0,1,0,0,3.9362,1,0,200,0.673,1,12547,4,1,49,0,0,40,0.001,1,0,1
32,23,1,2,0,0,3,0,0,0,1,1,0,0,4.0153,0,0,200,1.043,0,24353,4,1,80,0,0,9,0.071,2,0,1
25,17,0,1,0,0,2,0,0,0,0,1,0,0,3.8635,0,0,200,0.421,0,4847,4,1,43,0,0,46,0.068,2,0,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.4548,0,0,200,0.269,1,104969,5,1,163,1,0,233,0.022,8,1,0
28,20,0,1,2,0,2,4,0,0,0,1,0,0,4.182,0,0,200,0.479,1,132548,4,1,50,0,0,39,0.094,2,0,0
15,7,0,1,0,0,2,0,0,0,0,1,0,0,3.3736,0,0,200,3.21,2,1439680,0,1,54,1,0,310,0.071,4,1,0
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.6842,0,0,200,0.439,1,213521,4,1,61,0,0,28,0.037,2,1,0
84,15,61,2,0,1,6,8,0,0,1,1,3,0,4.8028,0,1,404,0.748,0,7882,5,1,62,0,0,21,0.001,1,1,1
19,11,0,2,0,0,2,0,0,0,1,1,0,0,3.4714,0,0,200,0.713,1,34626,0,1,344,0,0,50,0.022,18,1,0
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.8219,0,0,403,0.155,0,7040,4,0,0,0,0,0,0.023,1,0,0
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.4528,0,0,403,1.097,1,366,5,1,351,0,0,43,0.08,4,1,0
23,4,11,1,0,0,3,2,0,0,0,1,0,0,3.8492,1,0,200,0.263,0,274,5,1,73,0,0,16,0.001,1,0,1
84,15,61,2,0,1,6,13,0,0,1,1,3,0,4.9488,0,1,403,0.455,0,7657,5,1,61,0,0,22,0.001,1,1,1
40,31,1,2,1,0,3,3,0,0,1,1,0,0,4.1751,0,0,200,0.464,0,56341,5,1,222,1,0,174,0.219,2,0,1
38,29,1,2,1,0,3,0,0,0,1,1,0,0,4.3065,0,0,200,2.523,2,131742,0,1,73,0,0,16,0.038,1,0,1
56,17,10,2,0,0,4,0,0,0,0,0,0,0,4.2692,0,0,502,0.211,0,0,0,0,0,0,0,0,0.0,0,0,1
25,17,0,1,0,0,2,0,0,0,0,1,0,0,3.9737,0,0,404,0.23,0,606,5,1,254,1,0,135,0.019,2,0,0
28,20,0,2,0,0,2,0,0,0,1,1,0,0,3.8963,0,0,200,1.241,0,58463,5,1,58,0,0,31,0.333,1,1,1
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.6978,0,0,200,1.584,0,429400,2,1,21,0,0,8,0.069,4,1,0
35,9,18,1,0,0,3,2,0,0,0,1,0,0,4.1259,0,0,200,1.001,1,63209,5,1,89,0,0,0,0.001,1,0,1
26,18,0,1,1,0,2,0,0,0,0,1,0,0,4.027,0,0,200,0.576,1,92356,4,1,89,0,0,0,0.071,2,1,0
42,27,7,3,1,0,3,0,0,0,1,1,0,0,4.0237,0,0,200,1.542,2,133969,0,1,73,0,0,16,0.076,2,0,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.6144,0,0,200,0.88,0,18397,2,1,67,0,0,22,0.03,1,0,0
25,17,0,1,0,0,2,0,0,0,0,1,0,0,3.8333,0,0,200,0.553,0,318854,1,1,304,1,0,92,0.017,6,1,0
58,49,1,2,4,0,3,0,0,0,1,1,0,0,4.0882,0,0,403,0.292,0,4387,4,1,54,0,0,35,0.123,2,0,1
84,15,61,2,0,0,6,11,0,0,1,1,3,0,4.7484,0,1,403,0.534,0,7657,5,1,61,0,0,22,0.001,1,1,1
23,15,0,2,0,0,2,0,0,0,1,1,0,0,3.741,1,0,200,1.107,1,786303,0,1,240,1,0,151,0.041,3,0,0
80,7,65,1,0,0,4,9,0,0,0,1,1,0,4.6102,0,0,410,0.104,0,6751,4,1,63,0,0,26,0.021,1,0,1
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.6897,0,0,403,0.342,0,361,5,1,169,1,0,196,0.184,2,1,0
24,9,7,1,0,0,4,0,0,0,0,1,1,0,3.835,0,1,404,0.355,0,555,4,1,66,0,0,23,0.107,2,0,1
60,28,24,3,1,2,3,8,0,0,2,1,0,0,4.7794,0,0,200,1.352,0,54701,4,1,36,0,0,53,0.114,2,0,1
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.8219,0,0,200,2.265,1,2476,1,1,80,0,0,9,0.188,1,1,0
21,13,0,1,0,0,2,3,0,0,0,1,0,0,3.8802,0,0,403,0.153,1,6670,4,0,0,0,0,0,0.019,1,0,0
99,48,18,8,0,0,4,6,0,1,4,1,1,0,4.5847,0,0,200,2.155,0,277458,1,1,32,0,0,57,0.462,1,0,1
35,20,7,3,2,0,3,0,0,0,1,1,0,0,3.9357,0,0,403,0.128,0,4996,4,1,80,0,0,9,0.0,0,0,1
143,30,40,6,5,0,7,29,0,1,1,1,4,0,5.0227,0,1,403,0.415,0,73,5,1,62,0,0,21,0.002,8,0,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.5724,0,0,403,1.273,1,7042,4,1,340,0,0,56,0.344,1,1,0
41,29,4,2,0,0,4,0,0,0,1,1,1,0,3.8883,0,0,403,0.227,0,4549,4,1,57,0,0,32,0.072,2,0,1
23,15,0,1,0,0,2,0,0,0,0,1,0,0,3.7951,0,0,403,0.412,1,7304,4,1,59,0,0,30,0.072,2,1,0
65,10,47,2,0,0,6,0,0,0,0,1,3,0,3.8843,0,0,403,1.605,0,795,5,1,79,0,0,10,0.412,1,1,1
24,16,0,1,0,0,2,0,0,0,0,1,0,0,3.6846,0,0,200,0.405,1,81128,0,1,114,0,0,65,0.02,1,0,0
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.7219,0,0,200,0.233,0,140,5,0,0,0,0,724,0.245,4,1,0
57,48,1,2,0,0,3,0,0,0,1,1,0,0,4.2083,0,0,404,0.73,0,3909,4,1,80,0,0,9,0.072,2,0,1
37,28,1,2,1,0,3,0,0,0,1,1,0,0,4.0165,0,0,200,1.613,2,265761,0,1,75,0,0,14,0.001,2,0,1
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.6842,1,0,403,0.484,1,449100,4,1,65,0,0,24,0.02,2,1,0
40,31,1,2,0,0,3,1,0,0,1,1,0,0,4.2776,0,0,200,1.047,0,2658,2,1,55,0,0,34,0.242,1,0,1
48,39,1,2,4,0,3,4,0,0,1,1,0,0,4.2904,0,0,404,0.392,0,906,4,1,65,0,0,24,0.085,2,0,1
23,15,0,1,0,0,2,0,0,0,0,1,0,0,3.654,0,0,200,1.469,1,927,0,1,261,1,0,104,0.069,2,1,0
32,23,1,2,0,0,3,0,0,0,1,1,0,0,4.1525,0,0,200,0.729,0,24280,4,1,79,0,0,10,0.069,2,0,1
80,28,45,2,4,0,5,12,0,0,1,0,2,0,4.5672,0,0,502,0.545,0,0,0,0,0,0,0,0,0.0,0,0,1
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.5,0,0,403,3.562,1,22998,2,1,221,1,0,175,0.546,1,1,0
138,27,103,3,0,0,11,29,0,0,1,1,8,0,4.6833,0,0,200,1.877,0,6088,4,1,67,0,0,22,0.119,2,0,1
29,20,1,2,1,0,3,0,0,0,1,1,0,0,4.0473,0,0,200,2.017,1,6135,2,1,75,0,0,14,0.248,1,0,1
28,19,1,2,2,0,3,0,0,0,1,1,0,0,3.8249,0,0,403,0.378,0,714,5,1,321,1,0,49,0.208,1,0,1
79,15,56,2,1,0,5,9,0,0,1,1,2,0,4.8689,0,1,403,1.02,2,7657,5,1,62,0,0,21,0.001,1,1,1
20,12,0,2,0,0,2,0,0,0,1,1,0,0,3.5842,0,0,200,1.54,1,1197517,2,1,86,0,0,3,0.121,1,1,0
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.7219,1,0,200,1.304,1,425054,1,1,207,1,0,160,0.037,2,1,0
24,16,0,2,0,0,2,0,0,0,1,1,0,0,3.9183,0,0,403,0.123,0,370,0,1,73,0,0,290,0.239,2,1,0
27,18,1,2,0,0,3,0,0,0,1,1,0,0,3.9303,1,0,200,1.441,0,24343,2,1,80,0,0,9,0.425,1,0,1
83,21,54,4,0,0,6,13,0,0,1,1,3,0,4.3409,0,0,404,0.311,0,196,2,1,387,1,0,9,0.002,1,1,1
29,20,1,2,0,0,3,0,0,0,1,1,0,0,4.1163,0,0,404,0.851,0,3909,4,1,80,0,0,9,0.19,2,0,1
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.7345,0,0,403,1.208,1,5463,4,1,376,1,0,19,0.022,1,1,0
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.8269,0,0,200,4.295,1,342885,0,1,60,0,0,304,0.214,1,1,0
24,16,0,1,0,0,2,0,0,0,0,1,0,0,3.7721,0,0,403,1.347,2,7027,4,1,54,0,0,35,0.071,2,1,0
139,27,104,3,9,0,6,40,0,0,2,1,3,0,4.7309,0,0,404,0.997,0,35,0,1,178,0,0,1,0.036,2,0,1
75,24,1,2,1,0,3,22,0,0,1,1,0,0,4.8615,0,0,200,0.671,1,628,5,1,64,1,0,301,0.03,1,0,1
23,4,11,1,0,0,3,2,0,0,0,1,0,0,4.0231,1,0,200,0.295,0,274,5,1,72,0,0,17,0.001,1,0,1
36,21,7,3,0,0,4,0,0,0,2,1,1,0,4.086,0,0,404,1.275,1,315,1,1,32,1,0,333,0.246,1,1,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.4194,0,0,200,2.537,1,71877,5,1,92,0,0,302,0.112,3,1,0
84,15,61,2,0,0,6,7,0,0,1,1,3,0,4.7371,0,1,401,0.477,0,8916,5,1,61,0,0,22,0.001,1,1,1
27,19,0,2,0,0,2,0,0,0,1,1,0,0,4.0603,0,0,200,1.928,1,527229,5,1,314,0,0,80,0.017,2,1,0
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.9706,0,0,200,3.119,1,41132,1,1,83,0,0,6,0.244,1,1,0
36,24,4,2,0,0,4,0,0,0,1,1,1,0,3.7834,0,0,403,1.602,0,35,4,1,57,0,0,32,0.082,2,0,1
84,15,61,2,0,1,6,9,0,0,1,1,3,0,4.7993,0,1,403,0.507,0,7657,5,1,62,0,0,21,0.001,1,1,1
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.6169,0,0,200,5.304,1,29244,0,1,70,0,0,19,1.4,1,1,0
24,9,7,1,0,0,4,0,0,0,0,1,1,0,3.835,0,1,404,0.318,0,555,4,1,66,0,0,24,0.082,2,0,1
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.6635,0,0,200,1.274,1,586347,0,1,207,1,0,189,0.07,4,1,0
29,20,1,2,1,0,3,0,0,0,1,1,0,0,4.0213,0,0,451,2.007,0,8241,5,1,161,1,0,233,0.185,1,0,1
44,32,4,2,1,0,4,0,0,0,1,1,1,0,4.1978,0,0,403,0.237,0,4096,4,1,57,0,0,32,0.071,2,0,1
32,23,1,2,0,0,3,1,0,0,1,1,0,0,3.9056,0,0,200,0.487,0,66454,5,1,222,1,0,174,0.215,2,0,1
41,32,1,2,0,0,3,0,0,0,1,1,0,0,4.0739,0,0,200,1.019,0,2658,2,1,55,0,0,34,0.243,1,0,1
22,14,0,2,0,0,2,0,0,0,1,1,0,0,3.7888,0,0,200,0.793,1,13898,1,1,86,1,0,310,0.018,10,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.4992,0,1,200,0.447,2,51506,5,1,62,0,0,21,0.029,1,0,0
42,33,1,2,0,0,3,3,0,0,1,1,0,0,4.2821,0,0,200,0.401,0,121658,5,1,33,0,0,56,0.094,2,0,1
33,26,0,2,0,0,2,6,0,0,1,0,0,0,4.2108,0,0,502,0.221,0,0,0,0,0,0,0,0,0.0,0,0,1
232,31,1,2,3,2,3,27,0,0,1,1,0,0,5.0951,0,0,200,1.24,0,2658,2,1,55,0,0,34,0.243,1,0,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.6144,0,0,200,1.33,0,373092,2,1,43,0,0,46,0.037,2,0,0
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.7849,0,0,200,2.557,1,7731,2,1,38,1,0,358,0.033,2,1,0
36,27,1,2,0,0,3,0,0,0,1,1,0,0,3.9648,0,1,404,1.059,0,3909,4,1,80,0,0,9,0.068,2,0,1
25,17,0,1,0,0,2,0,0,0,0,1,0,0,3.9737,0,0,200,1.942,1,21978,0,1,81,1,0,315,0.076,4,1,0
125,116,1,3,0,0,3,25,0,1,2,1,0,0,4.6524,0,0,200,0.342,0,4196,4,0,0,0,0,0,0.0,0,0,1
24,16,0,1,0,0,2,2,0,0,0,1,0,0,4.0535,0,0,200,1.503,1,34273,4,1,74,0,0,15,0.073,2,0,0
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.7257,0,0,403,1.57,1,1663,0,1,325,0,0,68,0.183,3,1,0
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.8802,0,0,403,1.427,1,367,5,1,327,1,0,39,0.243,2,1,0
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.6842,0,0,200,2.406,1,337217,2,1,29,1,0,367,0.173,1,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.6169,0,0,403,1.24,1,4474,5,1,69,1,0,36,0.187,1,1,0
23,4,11,1,0,0,3,2,0,0,0,1,0,0,3.8492,1,0,200,0.64,1,15443,4,1,49,0,0,40,0.001,1,0,1
16,8,0,1,0,0,2,1,0,0,0,1,0,0,3.75,0,0,200,1.308,0,5046,1,1,87,0,0,2,0.019,1,1,0
15,7,0,1,0,0,2,0,0,0,0,1,0,0,3.6402,0,0,200,1.144,1,2620008,4,1,346,0,0,47,0.073,4,1,0
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.8219,0,0,200,1.395,1,11140,4,1,48,0,0,41,0.11,2,0,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.7345,0,0,200,1.44,1,252339,1,1,323,1,0,73,0.093,1,1,0
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.8797,0,0,200,1.575,2,401009,5,1,193,1,0,203,0.225,2,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.6169,0,0,200,1.847,1,332337,5,1,39,1,0,347,0.036,1,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.5725,0,0,200,1.53,1,2913,1,1,153,1,0,237,0.033,1,1,0
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.625,0,0,429,1.473,1,142541,5,1,307,1,0,59,0.203,2,1,0
30,21,1,2,1,0,3,0,0,0,1,1,0,0,3.7899,0,0,451,0.418,0,109,5,1,29,0,0,60,0.029,1,0,1
84,15,61,2,0,4,6,5,0,0,1,1,3,0,4.7606,0,1,200,1.065,0,156329,5,1,62,0,0,21,0.001,1,1,1
34,25,1,2,0,0,3,0,0,0,1,1,0,0,4.1241,0,0,200,0.629,0,24936,4,1,79,0,0,10,0.07,2,0,1
15,7,0,1,0,0,2,0,0,0,0,1,0,0,3.5069,0,0,200,0.762,1,223861,2,1,212,1,0,153,0.024,1,1,0
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.7842,0,0,200,2.063,1,87889,2,1,284,1,0,112,0.0,0,1,0
23,15,0,1,0,0,2,0,0,0,0,1,0,0,3.9149,0,0,200,1.998,3,1059284,4,1,200,0,0,192,0.019,4,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.5725,0,0,200,0.324,2,7409,5,1,229,1,0,167,0.02,8,1,0
23,15,0,1,0,0,2,0,0,0,0,1,0,0,3.7623,0,0,200,1.142,1,1054090,4,1,94,1,0,302,0.069,2,1,0
26,19,0,2,1,0,2,0,0,0,1,0,0,0,3.5945,0,0,404,0.506,1,0,5,0,0,0,0,0,0.254,2,0,1
29,21,0,1,1,0,2,0,0,0,0,1,0,0,4.1163,0,0,200,0.873,0,12832,1,1,84,0,0,5,0.021,1,1,0
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.7888,0,0,200,0.342,0,7734,0,1,380,1,0,16,0.022,1,0,0
23,15,0,1,0,0,2,0,0,0,0,1,0,0,3.882,1,0,200,2.14,1,170970,2,1,201,1,0,163,0.083,1,1,0
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.6163,0,0,200,1.068,0,165452,4,1,76,0,0,13,0.035,3,1,0
28,20,0,1,0,0,2,0,0,0,0,1,0,0,4.0122,0,0,200,1.986,1,114073,4,1,128,1,0,250,0.071,2,1,0
61,14,22,3,0,0,4,0,0,1,0,1,1,0,4.3644,0,0,404,0.877,0,1444,2,1,328,0,1,36,0.02,1,1,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.7255,0,0,200,0.583,1,85605,5,1,212,1,0,184,0.019,2,1,0
84,15,61,2,0,1,6,7,0,0,1,1,3,0,4.8106,0,1,403,0.375,0,7657,5,1,62,0,0,21,0.001,1,1,1
15,7,0,1,0,0,2,0,0,0,0,1,0,0,3.3736,0,0,403,0.88,1,365,5,1,258,1,0,106,0.022,1,1,0
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.8802,0,0,200,2.961,2,111418,5,1,106,0,0,289,0.078,3,1,0
62,43,11,3,1,0,3,22,0,0,1,1,0,0,4.686,0,0,200,1.496,0,65299,4,1,50,0,0,39,0.116,2,0,1
20,7,5,1,0,0,3,0,0,0,0,1,0,0,3.6842,0,0,200,3.872,2,71278,2,1,76,0,0,13,0.208,2,1,1
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.4316,0,0,200,1.161,0,6989,0,1,63,0,0,26,0.072,3,1,0
37,30,0,2,1,0,2,7,0,0,1,0,0,0,4.1858,0,0,502,0.136,0,0,0,0,0,0,0,0,0.0,0,0,1
39,30,1,2,0,0,3,4,0,0,1,1,0,0,3.9453,0,0,451,0.391,0,109,5,1,89,0,0,0,0.033,1,0,1
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.75,0,0,200,1.023,1,63271,5,1,66,0,0,23,0.234,1,1,0
34,25,1,2,0,0,3,0,0,0,1,1,0,0,3.7045,0,0,403,0.427,0,5903,4,1,74,0,0,15,0.239,2,0,1
24,16,0,1,0,0,2,0,0,0,0,1,0,0,3.6887,0,0,403,0.22,0,7023,4,1,40,0,0,49,0.049,2,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.4104,0,0,200,0.955,1,261068,4,1,309,1,0,57,0.187,1,1,0
26,18,0,1,0,0,2,0,0,0,0,1,0,0,3.8441,0,0,200,0.36,0,8998,5,1,340,1,0,56,0.041,1,1,0
39,30,1,2,3,0,3,0,0,0,1,1,0,0,4.1311,0,1,200,0.507,0,89119,5,1,29,0,0,60,0.039,1,0,1
14,6,0,1,0,0,2,0,0,0,0,1,0,0,3.5216,0,0,200,0.547,1,141826,0,1,364,1,0,32,0.186,1,1,0
15,7,0,1,0,0,2,0,0,0,0,1,0,0,3.5069,0,0,200,2.314,0,291362,2,1,380,1,0,16,0.243,1,1,0
21,6,7,1,0,0,3,5,0,0,0,1,0,0,3.749,0,0,403,0.389,0,4996,4,1,45,0,0,44,0.262,2,0,1
20,12,0,1,0,0,2,1,0,0,0,1,0,0,3.8219,0,0,200,2.856,3,11994,4,1,61,0,0,28,0.236,2,0,0
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.6819,0,0,200,1.469,1,1521150,5,1,183,0,0,211,0.079,2,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.6169,0,0,200,3.297,3,106710,1,1,160,0,0,205,0.185,2,1,0
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.5585,0,0,200,0.267,0,237691,4,1,34,0,0,55,0.124,2,1,0
23,15,0,1,0,0,2,0,0,0,0,1,0,0,4.0888,0,0,200,1.18,1,4166,5,1,74,1,0,15,0.021,1,1,0
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.3842,0,0,200,2.747,1,431817,5,1,66,0,0,328,0.185,4,1,0
